match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
7948,2,Mumbai Indians,Delhi Daredevils,11,4,HH Pandya,RG Sharma,A Mishra,0,0,0,0,0,0,1,0,1,,,
7948,2,Mumbai Indians,Delhi Daredevils,11,5,RG Sharma,HH Pandya,A Mishra,0,0,0,0,0,0,1,0,1,,,
7948,2,Mumbai Indians,Delhi Daredevils,11,6,HH Pandya,RG Sharma,A Mishra,0,0,0,0,0,0,1,0,1,,,
7948,2,Mumbai Indians,Delhi Daredevils,12,1,HH Pandya,RG Sharma,S Lamichhane,0,0,0,0,0,0,6,0,6,,,
7948,2,Mumbai Indians,Delhi Daredevils,12,2,HH Pandya,RG Sharma,S Lamichhane,0,0,0,0,0,0,4,0,4,,,
7948,2,Mumbai Indians,Delhi Daredevils,12,3,HH Pandya,RG Sharma,S Lamichhane,0,0,0,0,0,0,1,0,1,,,
7948,2,Mumbai Indians,Delhi Daredevils,12,4,RG Sharma,HH Pandya,S Lamichhane,0,0,0,0,0,0,1,0,1,,,
7948,2,Mumbai Indians,Delhi Daredevils,12,5,HH Pandya,RG Sharma,S Lamichhane,0,0,0,0,0,0,0,0,0,,,
7948,2,Mumbai Indians,Delhi Daredevils,12,6,HH Pandya,RG Sharma,S Lamichhane,0,0,0,0,0,0,1,0,1,,,
7948,2,Mumbai Indians,Delhi Daredevils,13,1,HH Pandya,RG Sharma,TA Boult,0,0,0,0,0,0,1,0,1,,,
7948,2,Mumbai Indians,Delhi Daredevils,13,2,RG Sharma,HH Pandya,TA Boult,0,1,0,0,0,0,1,1,2,,,
7948,2,Mumbai Indians,Delhi Daredevils,13,3,RG Sharma,HH Pandya,TA Boult,0,0,0,0,0,0,4,0,4,,,
7948,2,Mumbai Indians,Delhi Daredevils,13,4,RG Sharma,HH Pandya,TA Boult,0,0,0,0,0,0,1,0,1,,,
7948,2,Mumbai Indians,Delhi Daredevils,13,5,HH Pandya,RG Sharma,TA Boult,0,0,0,0,0,0,5,0,5,,,
7948,2,Mumbai Indians,Delhi Daredevils,13,6,RG Sharma,HH Pandya,TA Boult,0,0,0,0,0,0,1,0,1,,,
7948,2,Mumbai Indians,Delhi Daredevils,13,7,HH Pandya,RG Sharma,TA Boult,0,0,0,0,0,0,4,0,4,,,
7948,2,Mumbai Indians,Delhi Daredevils,14,1,RG Sharma,HH Pandya,HV Patel,0,0,0,0,0,0,2,0,2,,,
7948,2,Mumbai Indians,Delhi Daredevils,14,2,RG Sharma,HH Pandya,HV Patel,0,0,0,0,0,0,1,0,1,,,
7948,2,Mumbai Indians,Delhi Daredevils,14,3,HH Pandya,RG Sharma,HV Patel,0,0,0,0,0,0,0,0,0,,,
7948,2,Mumbai Indians,Delhi Daredevils,14,4,HH Pandya,RG Sharma,HV Patel,0,2,0,0,0,0,2,2,4,,,
7948,2,Mumbai Indians,Delhi Daredevils,14,5,RG Sharma,HH Pandya,HV Patel,0,0,0,0,0,0,0,0,0,,,
7948,2,Mumbai Indians,Delhi Daredevils,14,6,RG Sharma,HH Pandya,HV Patel,0,0,0,0,0,0,0,0,0,RG Sharma,caught,TA Boult
7948,2,Mumbai Indians,Delhi Daredevils,14,7,HH Pandya,BCJ Cutting,HV Patel,0,0,0,0,0,0,0,0,0,,,
7948,2,Mumbai Indians,Delhi Daredevils,15,1,BCJ Cutting,HH Pandya,A Mishra,0,0,0,0,0,0,0,0,0,,,
7948,2,Mumbai Indians,Delhi Daredevils,15,2,BCJ Cutting,HH Pandya,A Mishra,0,0,0,0,0,0,0,0,0,,,
7948,2,Mumbai Indians,Delhi Daredevils,15,3,BCJ Cutting,HH Pandya,A Mishra,0,0,0,0,0,0,1,0,1,,,
7948,2,Mumbai Indians,Delhi Daredevils,15,4,HH Pandya,BCJ Cutting,A Mishra,0,0,0,0,0,0,0,0,0,,,
7948,2,Mumbai Indians,Delhi Daredevils,15,5,HH Pandya,BCJ Cutting,A Mishra,0,0,0,0,0,0,0,0,0,HH Pandya,caught,
7948,2,Mumbai Indians,Delhi Daredevils,15,6,M Markande,BCJ Cutting,A Mishra,0,0,0,0,0,0,0,0,0,,,
7948,2,Mumbai Indians,Delhi Daredevils,16,1,BCJ Cutting,M Markande,S Lamichhane,0,0,0,0,0,0,0,0,0,,,
7948,2,Mumbai Indians,Delhi Daredevils,16,2,BCJ Cutting,M Markande,S Lamichhane,0,0,0,0,0,0,1,0,1,,,
7948,2,Mumbai Indians,Delhi Daredevils,16,3,M Markande,BCJ Cutting,S Lamichhane,0,1,0,0,0,0,1,1,2,,,
7948,2,Mumbai Indians,Delhi Daredevils,16,4,M Markande,BCJ Cutting,S Lamichhane,0,0,0,0,0,0,0,0,0,,,
7948,2,Mumbai Indians,Delhi Daredevils,16,5,M Markande,BCJ Cutting,S Lamichhane,0,0,0,0,0,0,0,0,0,,,
7948,2,Mumbai Indians,Delhi Daredevils,16,6,M Markande,BCJ Cutting,S Lamichhane,0,0,0,0,0,0,0,0,0,,,
7948,2,Mumbai Indians,Delhi Daredevils,16,7,M Markande,BCJ Cutting,S Lamichhane,0,0,0,0,0,0,2,0,2,,,
7948,2,Mumbai Indians,Delhi Daredevils,17,1,BCJ Cutting,M Markande,TA Boult,0,0,0,0,0,0,1,0,1,,,
7948,2,Mumbai Indians,Delhi Daredevils,17,2,M Markande,BCJ Cutting,TA Boult,0,0,0,1,0,0,1,1,2,,,
7948,2,Mumbai Indians,Delhi Daredevils,17,3,BCJ Cutting,M Markande,TA Boult,0,0,0,0,0,0,0,0,0,,,
7948,2,Mumbai Indians,Delhi Daredevils,17,4,BCJ Cutting,M Markande,TA Boult,0,0,0,0,0,0,2,0,2,,,
7948,2,Mumbai Indians,Delhi Daredevils,17,5,BCJ Cutting,M Markande,TA Boult,0,0,0,0,0,0,6,0,6,,,
7948,2,Mumbai Indians,Delhi Daredevils,17,6,BCJ Cutting,M Markande,TA Boult,0,0,0,0,0,0,1,0,1,,,
7948,2,Mumbai Indians,Delhi Daredevils,18,1,BCJ Cutting,M Markande,L Plunkett,0,0,0,0,0,0,4,0,4,,,
7948,2,Mumbai Indians,Delhi Daredevils,18,2,BCJ Cutting,M Markande,L Plunkett,0,0,0,0,0,0,6,0,6,,,
7948,2,Mumbai Indians,Delhi Daredevils,18,3,BCJ Cutting,M Markande,L Plunkett,0,0,0,0,0,0,4,0,4,,,
7948,2,Mumbai Indians,Delhi Daredevils,18,4,BCJ Cutting,M Markande,L Plunkett,0,0,0,0,0,0,0,0,0,,,
7948,2,Mumbai Indians,Delhi Daredevils,18,5,BCJ Cutting,M Markande,L Plunkett,0,0,0,0,0,0,1,0,1,,,
7948,2,Mumbai Indians,Delhi Daredevils,18,6,M Markande,BCJ Cutting,L Plunkett,0,0,0,0,0,0,0,0,0,,,
7948,2,Mumbai Indians,Delhi Daredevils,19,1,BCJ Cutting,M Markande,TA Boult,0,0,0,0,0,0,1,0,1,,,
7948,2,Mumbai Indians,Delhi Daredevils,19,2,M Markande,BCJ Cutting,TA Boult,0,0,0,0,0,0,0,0,0,,,
7948,2,Mumbai Indians,Delhi Daredevils,19,3,M Markande,BCJ Cutting,TA Boult,0,0,0,0,0,0,1,0,1,,,
7948,2,Mumbai Indians,Delhi Daredevils,19,4,BCJ Cutting,M Markande,TA Boult,0,0,0,0,0,0,2,0,2,,,
7948,2,Mumbai Indians,Delhi Daredevils,19,5,BCJ Cutting,M Markande,TA Boult,0,0,0,0,0,0,1,0,1,,,
7948,2,Mumbai Indians,Delhi Daredevils,19,6,M Markande,BCJ Cutting,TA Boult,0,0,0,0,0,0,0,0,0,M Markande,bowled,
7948,2,Mumbai Indians,Delhi Daredevils,20,1,BCJ Cutting,JJ Bumrah,HV Patel,0,0,0,0,0,0,6,0,6,,,
7948,2,Mumbai Indians,Delhi Daredevils,20,2,BCJ Cutting,JJ Bumrah,HV Patel,0,0,0,0,0,0,0,0,0,BCJ Cutting,caught,GJ Maxwell
7948,2,Mumbai Indians,Delhi Daredevils,20,3,JJ Bumrah,Mustafizur Rahman,HV Patel,0,0,0,0,0,0,0,0,0,JJ Bumrah,caught,TA Boult
